Date,GEO,value,Age,Sex,Characteristics
2021-03-20,Prince Edward Island,,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-20,Prince Edward Island,,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-20,Nova Scotia,200,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-20,Nova Scotia,120,"Age at time of death, all ages",Males,Number of deaths
2021-03-20,Nova Scotia,85,"Age at time of death, all ages",Females,Number of deaths
2021-03-20,Nova Scotia,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-20,Nova Scotia,5,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-20,Nova Scotia,0,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-20,Nova Scotia,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-20,Nova Scotia,15,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-20,Nova Scotia,10,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-20,Nova Scotia,105,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-20,Nova Scotia,65,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-20,Nova Scotia,45,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-20,Nova Scotia,60,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-20,Nova Scotia,35,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-20,Nova Scotia,30,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-20,New Brunswick,155,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-20,New Brunswick,80,"Age at time of death, all ages",Males,Number of deaths
2021-03-20,New Brunswick,65,"Age at time of death, all ages",Females,Number of deaths
2021-03-20,New Brunswick,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-20,New Brunswick,5,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-20,New Brunswick,0,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-20,New Brunswick,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-20,New Brunswick,10,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-20,New Brunswick,5,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-20,New Brunswick,80,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-20,New Brunswick,45,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-20,New Brunswick,30,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-20,New Brunswick,45,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-20,New Brunswick,20,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-20,New Brunswick,25,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-20,Quebec,1300,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-20,Quebec,645,"Age at time of death, all ages",Males,Number of deaths
2021-03-20,Quebec,655,"Age at time of death, all ages",Females,Number of deaths
2021-03-20,Quebec,50,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-20,Quebec,35,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-20,Quebec,15,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-20,Quebec,175,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-20,Quebec,105,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-20,Quebec,70,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-20,Quebec,610,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-20,Quebec,330,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-20,Quebec,280,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-20,Quebec,465,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-20,Quebec,175,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-20,Quebec,295,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-20,Ontario,2070,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-20,Ontario,1060,"Age at time of death, all ages",Males,Number of deaths
2021-03-20,Ontario,1010,"Age at time of death, all ages",Females,Number of deaths
2021-03-20,Ontario,115,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-20,Ontario,80,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-20,Ontario,30,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-20,Ontario,315,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-20,Ontario,180,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-20,Ontario,130,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-20,Ontario,875,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-20,Ontario,485,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-20,Ontario,390,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-20,Ontario,765,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-20,Ontario,310,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-20,Ontario,460,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-20,Manitoba,200,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-20,Manitoba,95,"Age at time of death, all ages",Males,Number of deaths
2021-03-20,Manitoba,100,"Age at time of death, all ages",Females,Number of deaths
2021-03-20,Manitoba,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-20,Manitoba,5,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-20,Manitoba,10,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-20,Manitoba,30,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-20,Manitoba,20,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-20,Manitoba,10,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-20,Manitoba,85,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-20,Manitoba,50,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-20,Manitoba,40,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-20,Manitoba,65,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-20,Manitoba,25,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-20,Manitoba,40,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-20,Saskatchewan,215,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-20,Saskatchewan,120,"Age at time of death, all ages",Males,Number of deaths
2021-03-20,Saskatchewan,90,"Age at time of death, all ages",Females,Number of deaths
2021-03-20,Saskatchewan,15,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-20,Saskatchewan,15,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-20,Saskatchewan,5,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-20,Saskatchewan,30,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-20,Saskatchewan,25,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-20,Saskatchewan,5,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-20,Saskatchewan,90,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-20,Saskatchewan,55,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-20,Saskatchewan,35,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-20,Saskatchewan,80,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-20,Saskatchewan,30,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-20,Saskatchewan,50,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-20,Alberta,520,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-20,Alberta,280,"Age at time of death, all ages",Males,Number of deaths
2021-03-20,Alberta,240,"Age at time of death, all ages",Females,Number of deaths
2021-03-20,Alberta,60,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-20,Alberta,35,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-20,Alberta,25,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-20,Alberta,85,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-20,Alberta,60,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-20,Alberta,25,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-20,Alberta,195,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-20,Alberta,105,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-20,Alberta,90,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-20,Alberta,175,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-20,Alberta,75,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-20,Alberta,100,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-20,British Columbia,840,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-20,British Columbia,420,"Age at time of death, all ages",Males,Number of deaths
2021-03-20,British Columbia,415,"Age at time of death, all ages",Females,Number of deaths
2021-03-20,British Columbia,40,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-20,British Columbia,30,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-20,British Columbia,15,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-20,British Columbia,110,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-20,British Columbia,70,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-20,British Columbia,40,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-20,British Columbia,360,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-20,British Columbia,200,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-20,British Columbia,165,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-20,British Columbia,325,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-20,British Columbia,125,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-20,British Columbia,200,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-20,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-20,Yukon,,"Age at time of death, all ages",Males,Number of deaths
2021-03-20,Yukon,,"Age at time of death, all ages",Females,Number of deaths
2021-03-20,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-20,Yukon,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-20,Yukon,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-20,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-20,Yukon,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-20,Yukon,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-20,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-20,Yukon,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-20,Yukon,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-20,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-20,Yukon,,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-20,Yukon,,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-20,Northwest Territories,10,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-20,Northwest Territories,,"Age at time of death, all ages",Males,Number of deaths
2021-03-20,Northwest Territories,,"Age at time of death, all ages",Females,Number of deaths
2021-03-20,Northwest Territories,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-20,Northwest Territories,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-20,Northwest Territories,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-20,Northwest Territories,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-20,Northwest Territories,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-20,Northwest Territories,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-20,Northwest Territories,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-20,Northwest Territories,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-20,Northwest Territories,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-20,Northwest Territories,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-20,Northwest Territories,,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-20,Northwest Territories,,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-20,Nunavut,5,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-20,Nunavut,,"Age at time of death, all ages",Males,Number of deaths
2021-03-20,Nunavut,,"Age at time of death, all ages",Females,Number of deaths
2021-03-20,Nunavut,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-20,Nunavut,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-20,Nunavut,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-20,Nunavut,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-20,Nunavut,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-20,Nunavut,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-20,Nunavut,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-20,Nunavut,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-20,Nunavut,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-20,Nunavut,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-20,Nunavut,,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-20,Nunavut,,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-27,Canada,5745,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-27,Canada,2965,"Age at time of death, all ages",Males,Number of deaths
2021-03-27,Canada,2775,"Age at time of death, all ages",Females,Number of deaths
