Date,GEO,value,Age,Sex,Characteristics
2021-08-14,Saskatchewan,15,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-14,Saskatchewan,35,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-14,Saskatchewan,70,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-14,Saskatchewan,85,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-14,Alberta,520,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-14,Alberta,60,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-14,Alberta,115,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-14,Alberta,185,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-14,Alberta,160,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-14,British Columbia,750,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-14,British Columbia,65,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-14,British Columbia,125,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-14,British Columbia,315,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-14,British Columbia,245,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-14,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-14,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-14,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-14,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-14,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-14,Northwest Territories,5,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-14,Northwest Territories,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-14,Northwest Territories,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-14,Northwest Territories,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-14,Northwest Territories,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-14,Nunavut,0,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-14,Nunavut,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-14,Nunavut,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-14,Nunavut,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-14,Nunavut,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-21,Canada,5650,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-21,Canada,340,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-21,Canada,825,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-21,Canada,2440,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-21,Canada,2050,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-21,Newfoundland and Labrador,105,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-21,Newfoundland and Labrador,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-21,Newfoundland and Labrador,10,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-21,Newfoundland and Labrador,60,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-21,Newfoundland and Labrador,35,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-21,Prince Edward Island,10,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-21,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-21,Prince Edward Island,5,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-21,Prince Edward Island,5,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-21,Prince Edward Island,5,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-21,Nova Scotia,180,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-21,Nova Scotia,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-21,Nova Scotia,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-21,Nova Scotia,85,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-21,Nova Scotia,60,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-21,New Brunswick,160,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-21,New Brunswick,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-21,New Brunswick,40,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-21,New Brunswick,65,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-21,New Brunswick,50,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-21,Quebec,1265,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-21,Quebec,45,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-21,Quebec,170,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-21,Quebec,595,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-21,Quebec,455,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-21,Ontario,2145,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-21,Ontario,115,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-21,Ontario,280,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-21,Ontario,905,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-21,Ontario,840,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-21,Manitoba,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-21,Manitoba,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-21,Manitoba,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-21,Manitoba,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-21,Manitoba,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-21,Saskatchewan,210,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-21,Saskatchewan,20,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-21,Saskatchewan,35,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-21,Saskatchewan,75,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-21,Saskatchewan,85,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-21,Alberta,595,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-21,Alberta,55,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-21,Alberta,115,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-21,Alberta,230,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-21,Alberta,195,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-21,British Columbia,825,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-21,British Columbia,70,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-21,British Columbia,120,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-21,British Columbia,355,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-21,British Columbia,285,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-21,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-21,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-21,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-21,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-21,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-21,Northwest Territories,5,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-21,Northwest Territories,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-21,Northwest Territories,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-21,Northwest Territories,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-21,Northwest Territories,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-21,Nunavut,0,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-21,Nunavut,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-21,Nunavut,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-21,Nunavut,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-21,Nunavut,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-28,Canada,5580,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-28,Canada,335,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-28,Canada,830,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-28,Canada,2445,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-28,Canada,1970,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-28,Newfoundland and Labrador,115,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-28,Newfoundland and Labrador,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-28,Newfoundland and Labrador,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-28,Newfoundland and Labrador,65,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-28,Newfoundland and Labrador,20,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-28,Prince Edward Island,25,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-28,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-28,Prince Edward Island,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-28,Prince Edward Island,15,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-28,Prince Edward Island,5,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-28,Nova Scotia,180,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-28,Nova Scotia,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-28,Nova Scotia,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-28,Nova Scotia,90,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-28,Nova Scotia,60,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-28,New Brunswick,150,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-28,New Brunswick,35,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-28,New Brunswick,30,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-28,New Brunswick,70,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-28,New Brunswick,35,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-28,Quebec,1140,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-28,Quebec,45,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-28,Quebec,145,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-28,Quebec,545,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-28,Quebec,410,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-28,Ontario,2215,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-28,Ontario,125,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-28,Ontario,320,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-28,Ontario,945,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-28,Ontario,820,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-28,Manitoba,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-28,Manitoba,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-28,Manitoba,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-28,Manitoba,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-28,Manitoba,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-28,Saskatchewan,215,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-28,Saskatchewan,25,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-28,Saskatchewan,40,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-28,Saskatchewan,65,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-28,Saskatchewan,90,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-28,Alberta,570,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-28,Alberta,50,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-28,Alberta,95,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-28,Alberta,230,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-28,Alberta,195,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-28,British Columbia,815,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-28,British Columbia,55,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-28,British Columbia,145,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-28,British Columbia,350,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-28,British Columbia,260,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-28,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-28,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-28,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-28,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-28,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-28,Northwest Territories,5,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-28,Northwest Territories,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-28,Northwest Territories,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-28,Northwest Territories,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-28,Northwest Territories,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-28,Nunavut,5,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-28,Nunavut,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-28,Nunavut,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-28,Nunavut,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-28,Nunavut,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
